"Unnamed: 0","Origin","Mean_grade","std_grade","Number_beers","Mean_price_euro_per_litter","std_price","Country","Year","Income","Price_norm_income_score","income_average_rating","num_users","avg_nbr_ratings","population_in_2010","percentage_reviewers_per_country","nbr_breweries","consumption_per_inhabitant_L_per_year_wikipedia","consumption_per_country_millionL_per_year_wikipedia","log_num_users","normalized_number_breweries","normalized_number_breweries_inversed","score1_Mean_grade","score2_Price_norm_income_score","score3_income_average_rating","score4_normalized_number_breweries_inversed","score5_consumption_per_inhabitant_L_per_year_wikipedia","score1","score2","score3","score4","score5","final_score"
24,"Romania",3.887234042553191,0.2049959136429512,194,14.022113402061857,4.010625287845848,"Romania",2021.0,8972.35,2.39758504965499,3.005710888673586,158.0,47.651898734177216,20246871.0,0.0007803674948094448,141.0,100.3,1956.0,5.0689042022202315,6.943209407734502e-08,14402561.427659571,3.5646253961482888,1.0351524944570905,1.5335851915265732,5.0,3.5721649484536084,35.646253961482884,15.527287416856357,30.671703830531463,75.0,142.88659793814435,299.73184314701507
13,"Czech Republic",3.730108108108108,0.2488844440900001,186,10.730913978494623,3.922952655654441,"Czech Republic",2016.0,11512.42,1.0835982448860138,1.2904924534672797,190.0,51.1578947368421,10474410.0,0.0018139446517751359,292.0,128.0,1520.0,5.25227342804663,2.1779269667694887e-07,4591522.191780822,2.3329272079684147,0.36651238010812126,0.6584399463940391,1.5180441918421566,5.0,23.329272079684145,5.497685701621819,13.168798927880783,22.770662877632347,200.0,264.7664195868191
35,"Serbia",3.7409090909090903,0.1254953820229688,11,14.087272727272728,2.923973635001147,"Serbia",2022.0,5135.68,6.231107609646511,9.79962151852033,120.0,26.516666666666666,7291436.0,0.0016457663483571685,111.0,54.7,481.0,4.795790545596741,2.7830600954851565e-07,3593167.1099099107,2.417595286433729,2.9858927557512294,5.0,1.1637261433308599,1.2216494845360826,24.17595286433729,44.78839133626844,100.0,17.4558921499629,48.8659793814433,235.28621573201193
2,"Spain",3.8707076350093113,0.2143052428766825,540,15.749722222222225,3.972747248682845,"Spain",2019.0,14723.41,1.4893818018360556,1.324312086514794,984.0,30.372967479674795,46576897.0,0.0021126353694193066,1134.0,88.8,4119.0,6.892641641172089,2.741760635164311e-07,3647291.4052910055,3.435076150819642,0.5730008797911232,0.6756955276343954,1.1829349549698416,2.979381443298969,34.35076150819642,8.595013196866848,13.513910552687909,17.744024324547624,119.17525773195877,193.37896731425758
3,"Poland",3.721273364485981,0.2525461269492926,858,10.244545454545454,4.768300749063624,"Poland",2020.0,10281.97,1.1527312473356963,1.502547300449326,1716.0,66.28263403263402,38042794.0,0.0045107097023420525,1795.0,97.7,3713.0,7.448333860897476,4.829447881522084e-07,2070630.0689693594,2.263672328111452,0.40169165169248894,0.766635373422156,0.6233749567357351,3.4381443298969074,22.63672328111452,6.025374775387334,15.332707468443122,9.350624351036027,137.5257731958763,190.8712030718573
11,"Austria",3.582307692307692,0.2294034495921242,52,11.685384615384615,5.008361816449024,"Austria",2021.0,21226.28,0.6010011523340802,0.2805503365553635,148.0,31.06081081081081,8363404.0,0.0017696143818952189,334.0,107.8,949.0,5.003946305945459,3.7046282126122137e-07,2699326.201197605,1.1743310475285211,0.12093626474892721,0.14314345509423534,0.846500366444938,3.958762886597938,11.743310475285211,1.8140439712339083,2.862869101884707,12.69750549667407,158.3505154639175,187.46824450899538
7,"Germany",3.531215834118756,0.2917274172453487,2141,9.052022419430171,5.018437172623754,"Germany",2020.0,21273.48,0.3633416809862364,0.1843598221454742,1218.0,45.15024630541872,81776930.0,0.0014894176144788023,2278.0,99.0,8160.0,7.105786129481271,2.8137643477324243e-07,3553957.8884986825,0.7738258770466209,0.0,0.0940647665815726,1.149810718782673,3.5051546391752577,7.738258770466208,0.0,1.881295331631452,17.247160781740092,140.20618556701032,167.07290045084807
15,"Ireland",3.736962962962963,0.3012394150591608,136,12.670808823529413,5.303082409755891,"Ireland",2021.0,18349.55,0.8164135275160774,0.6855140076332138,462.0,23.058441558441558,4560155.0,0.010131234574263376,372.0,92.9,446.0,6.137727054086234,8.781073680739368e-07,1138812.9018817204,2.386661891136914,0.23055179106252474,0.3497655528520459,0.29267133614305,3.1907216494845363,23.86661891136914,3.4582768659378713,6.995311057040919,4.390070042145751,127.62886597938146,166.33914285587514
12,"Hungary",3.661287878787879,0.244881923290427,271,13.52719557195572,4.277667358734234,"Hungary",2015.0,7783.21,2.796991844664072,2.004214401397023,252.0,45.24603174603175,10000023.0,0.0025199942040133308,253.0,73.7,715.0,5.53338948872752,3.432827925391294e-07,2913050.17826087,1.7934506914836368,1.2383960918184673,1.0225978613608968,0.9223513976544135,2.2010309278350517,17.93450691483637,18.57594137727701,20.451957227217935,13.835270964816203,88.04123711340208,158.8389135975496
23,"Estonia",3.715673469387755,0.2886742866284683,245,14.10665306122449,4.371061531942259,"Estonia",2016.0,10709.81,1.8945883839472544,1.3776341194965134,138.0,49.427536231884055,1331475.0,0.010364445445840139,151.0,80.5,105.0,4.9344739331306915,1.4087958072930606e-06,709826.0761589404,2.219775178536231,0.7791957779548249,0.7029016972201013,0.14042312537388346,2.551546391752577,22.19775178536231,11.687936669322372,14.058033944402027,2.106346880608252,102.06185567010309,152.11192494979804
